threshold,tp,fp,tn,fn,false_acceptance_rate,false_rejection_rate,precision,recall,specificity,f1,balanced_accuracy,g_mean,coverage,accepted_critical_failures_confirmed,accepted_failures_worst_case_critical,accepted_fail_case_ids,far_ci95_lower_two_sided,far_ci95_upper_two_sided,far_upper_95_one_sided,precision_ci95_lower,precision_ci95_upper,fixed_cv_f1_std,fixed_cv_recall_std,fixed_cv_far_compliance_rate
0.16,14,3,11,0,0.21428571428571427,0.0,0.8235294117647058,1.0,0.7857142857142857,0.9032258064516129,0.8928571428571428,0.8864052604279183,0.6071428571428571,,3,unsupported_rental_car_extension;unsupported_mixed_extra_claim;unsupported_cancellation_claim,0.046579287889867274,0.5079756770484718,0.4656566121942176,0.565682127155716,0.962014931929374,0.08908363162801729,0.0,0.46
0.161,14,3,11,0,0.21428571428571427,0.0,0.8235294117647058,1.0,0.7857142857142857,0.9032258064516129,0.8928571428571428,0.8864052604279183,0.6071428571428571,,3,unsupported_rental_car_extension;unsupported_mixed_extra_claim;unsupported_cancellation_claim,0.046579287889867274,0.5079756770484718,0.4656566121942176,0.565682127155716,0.962014931929374,0.08908363162801729,0.0,0.46
0.162,14,3,11,0,0.21428571428571427,0.0,0.8235294117647058,1.0,0.7857142857142857,0.9032258064516129,0.8928571428571428,0.8864052604279183,0.6071428571428571,,3,unsupported_rental_car_extension;unsupported_mixed_extra_claim;unsupported_cancellation_claim,0.046579287889867274,0.5079756770484718,0.4656566121942176,0.565682127155716,0.962014931929374,0.08908363162801729,0.0,0.46
0.163,14,3,11,0,0.21428571428571427,0.0,0.8235294117647058,1.0,0.7857142857142857,0.9032258064516129,0.8928571428571428,0.8864052604279183,0.6071428571428571,,3,unsupported_rental_car_extension;unsupported_mixed_extra_claim;unsupported_cancellation_claim,0.046579287889867274,0.5079756770484718,0.4656566121942176,0.565682127155716,0.962014931929374,0.08908363162801729,0.0,0.46
0.164,14,3,11,0,0.21428571428571427,0.0,0.8235294117647058,1.0,0.7857142857142857,0.9032258064516129,0.8928571428571428,0.8864052604279183,0.6071428571428571,,3,unsupported_rental_car_extension;unsupported_mixed_extra_claim;unsupported_cancellation_claim,0.046579287889867274,0.5079756770484718,0.4656566121942176,0.565682127155716,0.962014931929374,0.08908363162801729,0.0,0.46
0.165,14,3,11,0,0.21428571428571427,0.0,0.8235294117647058,1.0,0.7857142857142857,0.9032258064516129,0.8928571428571428,0.8864052604279183,0.6071428571428571,,3,unsupported_rental_car_extension;unsupported_mixed_extra_claim;unsupported_cancellation_claim,0.046579287889867274,0.5079756770484718,0.4656566121942176,0.565682127155716,0.962014931929374,0.08908363162801729,0.0,0.46
0.166,14,3,11,0,0.21428571428571427,0.0,0.8235294117647058,1.0,0.7857142857142857,0.9032258064516129,0.8928571428571428,0.8864052604279183,0.6071428571428571,,3,unsupported_rental_car_extension;unsupported_mixed_extra_claim;unsupported_cancellation_claim,0.046579287889867274,0.5079756770484718,0.4656566121942176,0.565682127155716,0.962014931929374,0.08908363162801729,0.0,0.46
0.167,14,3,11,0,0.21428571428571427,0.0,0.8235294117647058,1.0,0.7857142857142857,0.9032258064516129,0.8928571428571428,0.8864052604279183,0.6071428571428571,,3,unsupported_rental_car_extension;unsupported_mixed_extra_claim;unsupported_cancellation_claim,0.046579287889867274,0.5079756770484718,0.4656566121942176,0.565682127155716,0.962014931929374,0.08908363162801729,0.0,0.46
0.168,14,3,11,0,0.21428571428571427,0.0,0.8235294117647058,1.0,0.7857142857142857,0.9032258064516129,0.8928571428571428,0.8864052604279183,0.6071428571428571,,3,unsupported_rental_car_extension;unsupported_mixed_extra_claim;unsupported_cancellation_claim,0.046579287889867274,0.5079756770484718,0.4656566121942176,0.565682127155716,0.962014931929374,0.08908363162801729,0.0,0.46
0.169,14,3,11,0,0.21428571428571427,0.0,0.8235294117647058,1.0,0.7857142857142857,0.9032258064516129,0.8928571428571428,0.8864052604279183,0.6071428571428571,,3,unsupported_rental_car_extension;unsupported_mixed_extra_claim;unsupported_cancellation_claim,0.046579287889867274,0.5079756770484718,0.4656566121942176,0.565682127155716,0.962014931929374,0.08908363162801729,0.0,0.46
0.17,14,3,11,0,0.21428571428571427,0.0,0.8235294117647058,1.0,0.7857142857142857,0.9032258064516129,0.8928571428571428,0.8864052604279183,0.6071428571428571,,3,unsupported_rental_car_extension;unsupported_mixed_extra_claim;unsupported_cancellation_claim,0.046579287889867274,0.5079756770484718,0.4656566121942176,0.565682127155716,0.962014931929374,0.08908363162801729,0.0,0.46
0.171,14,3,11,0,0.21428571428571427,0.0,0.8235294117647058,1.0,0.7857142857142857,0.9032258064516129,0.8928571428571428,0.8864052604279183,0.6071428571428571,,3,unsupported_rental_car_extension;unsupported_mixed_extra_claim;unsupported_cancellation_claim,0.046579287889867274,0.5079756770484718,0.4656566121942176,0.565682127155716,0.962014931929374,0.08908363162801729,0.0,0.46
0.172,14,3,11,0,0.21428571428571427,0.0,0.8235294117647058,1.0,0.7857142857142857,0.9032258064516129,0.8928571428571428,0.8864052604279183,0.6071428571428571,,3,unsupported_rental_car_extension;unsupported_mixed_extra_claim;unsupported_cancellation_claim,0.046579287889867274,0.5079756770484718,0.4656566121942176,0.565682127155716,0.962014931929374,0.08908363162801729,0.0,0.46
0.173,14,3,11,0,0.21428571428571427,0.0,0.8235294117647058,1.0,0.7857142857142857,0.9032258064516129,0.8928571428571428,0.8864052604279183,0.6071428571428571,,3,unsupported_rental_car_extension;unsupported_mixed_extra_claim;unsupported_cancellation_claim,0.046579287889867274,0.5079756770484718,0.4656566121942176,0.565682127155716,0.962014931929374,0.08908363162801729,0.0,0.46
0.174,14,3,11,0,0.21428571428571427,0.0,0.8235294117647058,1.0,0.7857142857142857,0.9032258064516129,0.8928571428571428,0.8864052604279183,0.6071428571428571,,3,unsupported_rental_car_extension;unsupported_mixed_extra_claim;unsupported_cancellation_claim,0.046579287889867274,0.5079756770484718,0.4656566121942176,0.565682127155716,0.962014931929374,0.08908363162801729,0.0,0.46
0.175,14,3,11,0,0.21428571428571427,0.0,0.8235294117647058,1.0,0.7857142857142857,0.9032258064516129,0.8928571428571428,0.8864052604279183,0.6071428571428571,,3,unsupported_rental_car_extension;unsupported_mixed_extra_claim;unsupported_cancellation_claim,0.046579287889867274,0.5079756770484718,0.4656566121942176,0.565682127155716,0.962014931929374,0.08908363162801729,0.0,0.46
0.176,14,3,11,0,0.21428571428571427,0.0,0.8235294117647058,1.0,0.7857142857142857,0.9032258064516129,0.8928571428571428,0.8864052604279183,0.6071428571428571,,3,unsupported_rental_car_extension;unsupported_mixed_extra_claim;unsupported_cancellation_claim,0.046579287889867274,0.5079756770484718,0.4656566121942176,0.565682127155716,0.962014931929374,0.08908363162801729,0.0,0.46
0.177,14,3,11,0,0.21428571428571427,0.0,0.8235294117647058,1.0,0.7857142857142857,0.9032258064516129,0.8928571428571428,0.8864052604279183,0.6071428571428571,,3,unsupported_rental_car_extension;unsupported_mixed_extra_claim;unsupported_cancellation_claim,0.046579287889867274,0.5079756770484718,0.4656566121942176,0.565682127155716,0.962014931929374,0.08908363162801729,0.0,0.46
0.178,14,3,11,0,0.21428571428571427,0.0,0.8235294117647058,1.0,0.7857142857142857,0.9032258064516129,0.8928571428571428,0.8864052604279183,0.6071428571428571,,3,unsupported_rental_car_extension;unsupported_mixed_extra_claim;unsupported_cancellation_claim,0.046579287889867274,0.5079756770484718,0.4656566121942176,0.565682127155716,0.962014931929374,0.08908363162801729,0.0,0.46
0.179,14,3,11,0,0.21428571428571427,0.0,0.8235294117647058,1.0,0.7857142857142857,0.9032258064516129,0.8928571428571428,0.8864052604279183,0.6071428571428571,,3,unsupported_rental_car_extension;unsupported_mixed_extra_claim;unsupported_cancellation_claim,0.046579287889867274,0.5079756770484718,0.4656566121942176,0.565682127155716,0.962014931929374,0.08908363162801729,0.0,0.46
0.18,14,3,11,0,0.21428571428571427,0.0,0.8235294117647058,1.0,0.7857142857142857,0.9032258064516129,0.8928571428571428,0.8864052604279183,0.6071428571428571,,3,unsupported_rental_car_extension;unsupported_mixed_extra_claim;unsupported_cancellation_claim,0.046579287889867274,0.5079756770484718,0.4656566121942176,0.565682127155716,0.962014931929374,0.08908363162801729,0.0,0.46
0.181,14,3,11,0,0.21428571428571427,0.0,0.8235294117647058,1.0,0.7857142857142857,0.9032258064516129,0.8928571428571428,0.8864052604279183,0.6071428571428571,,3,unsupported_rental_car_extension;unsupported_mixed_extra_claim;unsupported_cancellation_claim,0.046579287889867274,0.5079756770484718,0.4656566121942176,0.565682127155716,0.962014931929374,0.08908363162801729,0.0,0.46
0.182,14,3,11,0,0.21428571428571427,0.0,0.8235294117647058,1.0,0.7857142857142857,0.9032258064516129,0.8928571428571428,0.8864052604279183,0.6071428571428571,,3,unsupported_rental_car_extension;unsupported_mixed_extra_claim;unsupported_cancellation_claim,0.046579287889867274,0.5079756770484718,0.4656566121942176,0.565682127155716,0.962014931929374,0.08908363162801729,0.0,0.46
0.183,14,3,11,0,0.21428571428571427,0.0,0.8235294117647058,1.0,0.7857142857142857,0.9032258064516129,0.8928571428571428,0.8864052604279183,0.6071428571428571,,3,unsupported_rental_car_extension;unsupported_mixed_extra_claim;unsupported_cancellation_claim,0.046579287889867274,0.5079756770484718,0.4656566121942176,0.565682127155716,0.962014931929374,0.08908363162801729,0.0,0.46
0.184,14,3,11,0,0.21428571428571427,0.0,0.8235294117647058,1.0,0.7857142857142857,0.9032258064516129,0.8928571428571428,0.8864052604279183,0.6071428571428571,,3,unsupported_rental_car_extension;unsupported_mixed_extra_claim;unsupported_cancellation_claim,0.046579287889867274,0.5079756770484718,0.4656566121942176,0.565682127155716,0.962014931929374,0.08908363162801729,0.0,0.46
0.185,14,3,11,0,0.21428571428571427,0.0,0.8235294117647058,1.0,0.7857142857142857,0.9032258064516129,0.8928571428571428,0.8864052604279183,0.6071428571428571,,3,unsupported_rental_car_extension;unsupported_mixed_extra_claim;unsupported_cancellation_claim,0.046579287889867274,0.5079756770484718,0.4656566121942176,0.565682127155716,0.962014931929374,0.08908363162801729,0.0,0.46
0.186,14,3,11,0,0.21428571428571427,0.0,0.8235294117647058,1.0,0.7857142857142857,0.9032258064516129,0.8928571428571428,0.8864052604279183,0.6071428571428571,,3,unsupported_rental_car_extension;unsupported_mixed_extra_claim;unsupported_cancellation_claim,0.046579287889867274,0.5079756770484718,0.4656566121942176,0.565682127155716,0.962014931929374,0.08908363162801729,0.0,0.46
0.187,14,3,11,0,0.21428571428571427,0.0,0.8235294117647058,1.0,0.7857142857142857,0.9032258064516129,0.8928571428571428,0.8864052604279183,0.6071428571428571,,3,unsupported_rental_car_extension;unsupported_mixed_extra_claim;unsupported_cancellation_claim,0.046579287889867274,0.5079756770484718,0.4656566121942176,0.565682127155716,0.962014931929374,0.08908363162801729,0.0,0.46
0.188,14,3,11,0,0.21428571428571427,0.0,0.8235294117647058,1.0,0.7857142857142857,0.9032258064516129,0.8928571428571428,0.8864052604279183,0.6071428571428571,,3,unsupported_rental_car_extension;unsupported_mixed_extra_claim;unsupported_cancellation_claim,0.046579287889867274,0.5079756770484718,0.4656566121942176,0.565682127155716,0.962014931929374,0.08908363162801729,0.0,0.46
0.189,14,3,11,0,0.21428571428571427,0.0,0.8235294117647058,1.0,0.7857142857142857,0.9032258064516129,0.8928571428571428,0.8864052604279183,0.6071428571428571,,3,unsupported_rental_car_extension;unsupported_mixed_extra_claim;unsupported_cancellation_claim,0.046579287889867274,0.5079756770484718,0.4656566121942176,0.565682127155716,0.962014931929374,0.08908363162801729,0.0,0.46
0.19,14,3,11,0,0.21428571428571427,0.0,0.8235294117647058,1.0,0.7857142857142857,0.9032258064516129,0.8928571428571428,0.8864052604279183,0.6071428571428571,,3,unsupported_rental_car_extension;unsupported_mixed_extra_claim;unsupported_cancellation_claim,0.046579287889867274,0.5079756770484718,0.4656566121942176,0.565682127155716,0.962014931929374,0.08908363162801729,0.0,0.46
0.191,14,3,11,0,0.21428571428571427,0.0,0.8235294117647058,1.0,0.7857142857142857,0.9032258064516129,0.8928571428571428,0.8864052604279183,0.6071428571428571,,3,unsupported_rental_car_extension;unsupported_mixed_extra_claim;unsupported_cancellation_claim,0.046579287889867274,0.5079756770484718,0.4656566121942176,0.565682127155716,0.962014931929374,0.08908363162801729,0.0,0.46
0.192,14,3,11,0,0.21428571428571427,0.0,0.8235294117647058,1.0,0.7857142857142857,0.9032258064516129,0.8928571428571428,0.8864052604279183,0.6071428571428571,,3,unsupported_rental_car_extension;unsupported_mixed_extra_claim;unsupported_cancellation_claim,0.046579287889867274,0.5079756770484718,0.4656566121942176,0.565682127155716,0.962014931929374,0.08908363162801729,0.0,0.46
0.193,14,3,11,0,0.21428571428571427,0.0,0.8235294117647058,1.0,0.7857142857142857,0.9032258064516129,0.8928571428571428,0.8864052604279183,0.6071428571428571,,3,unsupported_rental_car_extension;unsupported_mixed_extra_claim;unsupported_cancellation_claim,0.046579287889867274,0.5079756770484718,0.4656566121942176,0.565682127155716,0.962014931929374,0.08908363162801729,0.0,0.46
0.194,14,3,11,0,0.21428571428571427,0.0,0.8235294117647058,1.0,0.7857142857142857,0.9032258064516129,0.8928571428571428,0.8864052604279183,0.6071428571428571,,3,unsupported_rental_car_extension;unsupported_mixed_extra_claim;unsupported_cancellation_claim,0.046579287889867274,0.5079756770484718,0.4656566121942176,0.565682127155716,0.962014931929374,0.08908363162801729,0.0,0.46
0.195,14,3,11,0,0.21428571428571427,0.0,0.8235294117647058,1.0,0.7857142857142857,0.9032258064516129,0.8928571428571428,0.8864052604279183,0.6071428571428571,,3,unsupported_rental_car_extension;unsupported_mixed_extra_claim;unsupported_cancellation_claim,0.046579287889867274,0.5079756770484718,0.4656566121942176,0.565682127155716,0.962014931929374,0.08908363162801729,0.0,0.46
0.196,14,3,11,0,0.21428571428571427,0.0,0.8235294117647058,1.0,0.7857142857142857,0.9032258064516129,0.8928571428571428,0.8864052604279183,0.6071428571428571,,3,unsupported_rental_car_extension;unsupported_mixed_extra_claim;unsupported_cancellation_claim,0.046579287889867274,0.5079756770484718,0.4656566121942176,0.565682127155716,0.962014931929374,0.08908363162801729,0.0,0.46
0.197,14,3,11,0,0.21428571428571427,0.0,0.8235294117647058,1.0,0.7857142857142857,0.9032258064516129,0.8928571428571428,0.8864052604279183,0.6071428571428571,,3,unsupported_rental_car_extension;unsupported_mixed_extra_claim;unsupported_cancellation_claim,0.046579287889867274,0.5079756770484718,0.4656566121942176,0.565682127155716,0.962014931929374,0.08908363162801729,0.0,0.46
0.198,14,3,11,0,0.21428571428571427,0.0,0.8235294117647058,1.0,0.7857142857142857,0.9032258064516129,0.8928571428571428,0.8864052604279183,0.6071428571428571,,3,unsupported_rental_car_extension;unsupported_mixed_extra_claim;unsupported_cancellation_claim,0.046579287889867274,0.5079756770484718,0.4656566121942176,0.565682127155716,0.962014931929374,0.08908363162801729,0.0,0.46
0.199,14,3,11,0,0.21428571428571427,0.0,0.8235294117647058,1.0,0.7857142857142857,0.9032258064516129,0.8928571428571428,0.8864052604279183,0.6071428571428571,,3,unsupported_rental_car_extension;unsupported_mixed_extra_claim;unsupported_cancellation_claim,0.046579287889867274,0.5079756770484718,0.4656566121942176,0.565682127155716,0.962014931929374,0.08908363162801729,0.0,0.46
0.2,14,3,11,0,0.21428571428571427,0.0,0.8235294117647058,1.0,0.7857142857142857,0.9032258064516129,0.8928571428571428,0.8864052604279183,0.6071428571428571,,3,unsupported_rental_car_extension;unsupported_mixed_extra_claim;unsupported_cancellation_claim,0.046579287889867274,0.5079756770484718,0.4656566121942176,0.565682127155716,0.962014931929374,0.08908363162801729,0.0,0.46
0.201,14,3,11,0,0.21428571428571427,0.0,0.8235294117647058,1.0,0.7857142857142857,0.9032258064516129,0.8928571428571428,0.8864052604279183,0.6071428571428571,,3,unsupported_rental_car_extension;unsupported_mixed_extra_claim;unsupported_cancellation_claim,0.046579287889867274,0.5079756770484718,0.4656566121942176,0.565682127155716,0.962014931929374,0.08908363162801729,0.0,0.46
0.202,14,3,11,0,0.21428571428571427,0.0,0.8235294117647058,1.0,0.7857142857142857,0.9032258064516129,0.8928571428571428,0.8864052604279183,0.6071428571428571,,3,unsupported_rental_car_extension;unsupported_mixed_extra_claim;unsupported_cancellation_claim,0.046579287889867274,0.5079756770484718,0.4656566121942176,0.565682127155716,0.962014931929374,0.08908363162801729,0.0,0.46
0.203,14,3,11,0,0.21428571428571427,0.0,0.8235294117647058,1.0,0.7857142857142857,0.9032258064516129,0.8928571428571428,0.8864052604279183,0.6071428571428571,,3,unsupported_rental_car_extension;unsupported_mixed_extra_claim;unsupported_cancellation_claim,0.046579287889867274,0.5079756770484718,0.4656566121942176,0.565682127155716,0.962014931929374,0.08908363162801729,0.0,0.46
