threshold,n,leakage_groups,tp,fp,tn,fn,technical_far,false_rejection_rate,precision,recall,specificity,f1,balanced_accuracy,g_mean,youden_j,coverage,accepted_high_risk_proxy_failures,group_weighted,fixed_group_cv_f1_std,is_selected
0.795,237,46,102.0,0.0,119.0,16.0,0.0,0.13559322033898305,1.0,0.864406779661017,1.0,0.9272727272727274,0.9322033898305084,0.92973478995949,0.8644067796610169,0.43037974683544306,0,False,0.038099354327207346,False
0.796,237,46,102.0,0.0,119.0,16.0,0.0,0.13559322033898305,1.0,0.864406779661017,1.0,0.9272727272727274,0.9322033898305084,0.92973478995949,0.8644067796610169,0.43037974683544306,0,False,0.038099354327207346,False
0.797,237,46,102.0,0.0,119.0,16.0,0.0,0.13559322033898305,1.0,0.864406779661017,1.0,0.9272727272727274,0.9322033898305084,0.92973478995949,0.8644067796610169,0.43037974683544306,0,False,0.038099354327207346,False
0.798,237,46,102.0,0.0,119.0,16.0,0.0,0.13559322033898305,1.0,0.864406779661017,1.0,0.9272727272727274,0.9322033898305084,0.92973478995949,0.8644067796610169,0.43037974683544306,0,False,0.038099354327207346,False
0.799,237,46,102.0,0.0,119.0,16.0,0.0,0.13559322033898305,1.0,0.864406779661017,1.0,0.9272727272727274,0.9322033898305084,0.92973478995949,0.8644067796610169,0.43037974683544306,0,False,0.038099354327207346,False
0.8,237,46,102.0,0.0,119.0,16.0,0.0,0.13559322033898305,1.0,0.864406779661017,1.0,0.9272727272727274,0.9322033898305084,0.92973478995949,0.8644067796610169,0.43037974683544306,0,False,0.038099354327207346,False
0.8009,237,46,102.0,0.0,119.0,16.0,0.0,0.13559322033898305,1.0,0.864406779661017,1.0,0.9272727272727274,0.9322033898305084,0.92973478995949,0.8644067796610169,0.43037974683544306,0,False,0.038099354327207346,False
0.801,237,46,102.0,0.0,119.0,16.0,0.0,0.13559322033898305,1.0,0.864406779661017,1.0,0.9272727272727274,0.9322033898305084,0.92973478995949,0.8644067796610169,0.43037974683544306,0,False,0.038099354327207346,False
0.802,237,46,102.0,0.0,119.0,16.0,0.0,0.13559322033898305,1.0,0.864406779661017,1.0,0.9272727272727274,0.9322033898305084,0.92973478995949,0.8644067796610169,0.43037974683544306,0,False,0.038099354327207346,False
0.803,237,46,102.0,0.0,119.0,16.0,0.0,0.13559322033898305,1.0,0.864406779661017,1.0,0.9272727272727274,0.9322033898305084,0.92973478995949,0.8644067796610169,0.43037974683544306,0,False,0.038099354327207346,False
0.804,237,46,102.0,0.0,119.0,16.0,0.0,0.13559322033898305,1.0,0.864406779661017,1.0,0.9272727272727274,0.9322033898305084,0.92973478995949,0.8644067796610169,0.43037974683544306,0,False,0.038099354327207346,False
0.805,237,46,102.0,0.0,119.0,16.0,0.0,0.13559322033898305,1.0,0.864406779661017,1.0,0.9272727272727274,0.9322033898305084,0.92973478995949,0.8644067796610169,0.43037974683544306,0,False,0.038099354327207346,False
0.806,237,46,102.0,0.0,119.0,16.0,0.0,0.13559322033898305,1.0,0.864406779661017,1.0,0.9272727272727274,0.9322033898305084,0.92973478995949,0.8644067796610169,0.43037974683544306,0,False,0.038099354327207346,False
0.807,237,46,102.0,0.0,119.0,16.0,0.0,0.13559322033898305,1.0,0.864406779661017,1.0,0.9272727272727274,0.9322033898305084,0.92973478995949,0.8644067796610169,0.43037974683544306,0,False,0.038099354327207346,False
0.808,237,46,102.0,0.0,119.0,16.0,0.0,0.13559322033898305,1.0,0.864406779661017,1.0,0.9272727272727274,0.9322033898305084,0.92973478995949,0.8644067796610169,0.43037974683544306,0,False,0.038099354327207346,False
0.809,237,46,102.0,0.0,119.0,16.0,0.0,0.13559322033898305,1.0,0.864406779661017,1.0,0.9272727272727274,0.9322033898305084,0.92973478995949,0.8644067796610169,0.43037974683544306,0,False,0.038099354327207346,False
0.81,237,46,102.0,0.0,119.0,16.0,0.0,0.13559322033898305,1.0,0.864406779661017,1.0,0.9272727272727274,0.9322033898305084,0.92973478995949,0.8644067796610169,0.43037974683544306,0,False,0.038099354327207346,False
0.811,237,46,102.0,0.0,119.0,16.0,0.0,0.13559322033898305,1.0,0.864406779661017,1.0,0.9272727272727274,0.9322033898305084,0.92973478995949,0.8644067796610169,0.43037974683544306,0,False,0.038099354327207346,False
0.812,237,46,102.0,0.0,119.0,16.0,0.0,0.13559322033898305,1.0,0.864406779661017,1.0,0.9272727272727274,0.9322033898305084,0.92973478995949,0.8644067796610169,0.43037974683544306,0,False,0.038099354327207346,False
0.813,237,46,102.0,0.0,119.0,16.0,0.0,0.13559322033898305,1.0,0.864406779661017,1.0,0.9272727272727274,0.9322033898305084,0.92973478995949,0.8644067796610169,0.43037974683544306,0,False,0.038099354327207346,False
0.814,237,46,101.0,0.0,119.0,17.0,0.0,0.1440677966101695,1.0,0.8559322033898306,1.0,0.9223744292237444,0.9279661016949152,0.9251660409839039,0.8559322033898304,0.42616033755274263,0,False,0.03952527747671025,False
0.815,237,46,101.0,0.0,119.0,17.0,0.0,0.1440677966101695,1.0,0.8559322033898306,1.0,0.9223744292237444,0.9279661016949152,0.9251660409839039,0.8559322033898304,0.42616033755274263,0,False,0.03952527747671025,False
0.816,237,46,101.0,0.0,119.0,17.0,0.0,0.1440677966101695,1.0,0.8559322033898306,1.0,0.9223744292237444,0.9279661016949152,0.9251660409839039,0.8559322033898304,0.42616033755274263,0,False,0.03952527747671025,False
0.8167585,237,46,101.0,0.0,119.0,17.0,0.0,0.1440677966101695,1.0,0.8559322033898306,1.0,0.9223744292237444,0.9279661016949152,0.9251660409839039,0.8559322033898304,0.42616033755274263,0,False,0.03952527747671025,False
0.817,237,46,101.0,0.0,119.0,17.0,0.0,0.1440677966101695,1.0,0.8559322033898306,1.0,0.9223744292237444,0.9279661016949152,0.9251660409839039,0.8559322033898304,0.42616033755274263,0,False,0.03952527747671025,False
0.818,237,46,101.0,0.0,119.0,17.0,0.0,0.1440677966101695,1.0,0.8559322033898306,1.0,0.9223744292237444,0.9279661016949152,0.9251660409839039,0.8559322033898304,0.42616033755274263,0,False,0.03952527747671025,False
0.819,237,46,101.0,0.0,119.0,17.0,0.0,0.1440677966101695,1.0,0.8559322033898306,1.0,0.9223744292237444,0.9279661016949152,0.9251660409839039,0.8559322033898304,0.42616033755274263,0,False,0.03952527747671025,False
0.82,237,46,101.0,0.0,119.0,17.0,0.0,0.1440677966101695,1.0,0.8559322033898306,1.0,0.9223744292237444,0.9279661016949152,0.9251660409839039,0.8559322033898304,0.42616033755274263,0,False,0.03952527747671025,False
0.820517,237,46,101.0,0.0,119.0,17.0,0.0,0.1440677966101695,1.0,0.8559322033898306,1.0,0.9223744292237444,0.9279661016949152,0.9251660409839039,0.8559322033898304,0.42616033755274263,0,False,0.03952527747671025,False
0.821,237,46,100.0,0.0,119.0,18.0,0.0,0.15254237288135594,1.0,0.847457627118644,1.0,0.9174311926605504,0.923728813559322,0.9205746178983234,0.847457627118644,0.4219409282700422,0,False,0.04406642442893182,False
0.822,237,46,100.0,0.0,119.0,18.0,0.0,0.15254237288135594,1.0,0.847457627118644,1.0,0.9174311926605504,0.923728813559322,0.9205746178983234,0.847457627118644,0.4219409282700422,0,False,0.04406642442893182,False
0.823,237,46,100.0,0.0,119.0,18.0,0.0,0.15254237288135594,1.0,0.847457627118644,1.0,0.9174311926605504,0.923728813559322,0.9205746178983234,0.847457627118644,0.4219409282700422,0,False,0.04406642442893182,False
0.824,237,46,100.0,0.0,119.0,18.0,0.0,0.15254237288135594,1.0,0.847457627118644,1.0,0.9174311926605504,0.923728813559322,0.9205746178983234,0.847457627118644,0.4219409282700422,0,False,0.04406642442893182,False
0.825,237,46,100.0,0.0,119.0,18.0,0.0,0.15254237288135594,1.0,0.847457627118644,1.0,0.9174311926605504,0.923728813559322,0.9205746178983234,0.847457627118644,0.4219409282700422,0,False,0.04406642442893182,False
0.826,237,46,100.0,0.0,119.0,18.0,0.0,0.15254237288135594,1.0,0.847457627118644,1.0,0.9174311926605504,0.923728813559322,0.9205746178983234,0.847457627118644,0.4219409282700422,0,False,0.04406642442893182,False
0.8269015,237,46,100.0,0.0,119.0,18.0,0.0,0.15254237288135594,1.0,0.847457627118644,1.0,0.9174311926605504,0.923728813559322,0.9205746178983234,0.847457627118644,0.4219409282700422,0,False,0.04406642442893182,False
0.827,237,46,100.0,0.0,119.0,18.0,0.0,0.15254237288135594,1.0,0.847457627118644,1.0,0.9174311926605504,0.923728813559322,0.9205746178983234,0.847457627118644,0.4219409282700422,0,False,0.04406642442893182,False
0.828,237,46,100.0,0.0,119.0,18.0,0.0,0.15254237288135594,1.0,0.847457627118644,1.0,0.9174311926605504,0.923728813559322,0.9205746178983234,0.847457627118644,0.4219409282700422,0,False,0.04406642442893182,False
0.829,237,46,100.0,0.0,119.0,18.0,0.0,0.15254237288135594,1.0,0.847457627118644,1.0,0.9174311926605504,0.923728813559322,0.9205746178983234,0.847457627118644,0.4219409282700422,0,False,0.04406642442893182,False
0.83,237,46,100.0,0.0,119.0,18.0,0.0,0.15254237288135594,1.0,0.847457627118644,1.0,0.9174311926605504,0.923728813559322,0.9205746178983234,0.847457627118644,0.4219409282700422,0,False,0.04406642442893182,False
0.831,237,46,100.0,0.0,119.0,18.0,0.0,0.15254237288135594,1.0,0.847457627118644,1.0,0.9174311926605504,0.923728813559322,0.9205746178983234,0.847457627118644,0.4219409282700422,0,False,0.04406642442893182,False
0.832,237,46,100.0,0.0,119.0,18.0,0.0,0.15254237288135594,1.0,0.847457627118644,1.0,0.9174311926605504,0.923728813559322,0.9205746178983234,0.847457627118644,0.4219409282700422,0,False,0.04406642442893182,False
0.833,237,46,100.0,0.0,119.0,18.0,0.0,0.15254237288135594,1.0,0.847457627118644,1.0,0.9174311926605504,0.923728813559322,0.9205746178983234,0.847457627118644,0.4219409282700422,0,False,0.04406642442893182,False
0.833286,237,46,100.0,0.0,119.0,18.0,0.0,0.15254237288135594,1.0,0.847457627118644,1.0,0.9174311926605504,0.923728813559322,0.9205746178983234,0.847457627118644,0.4219409282700422,0,False,0.04406642442893182,False
0.834,237,46,99.0,0.0,119.0,19.0,0.0,0.16101694915254236,1.0,0.8389830508474576,1.0,0.9124423963133641,0.9194915254237288,0.9159601797280587,0.8389830508474576,0.4177215189873418,0,False,0.04517198399982779,False
0.835,237,46,99.0,0.0,119.0,19.0,0.0,0.16101694915254236,1.0,0.8389830508474576,1.0,0.9124423963133641,0.9194915254237288,0.9159601797280587,0.8389830508474576,0.4177215189873418,0,False,0.04517198399982779,False
0.836,237,46,99.0,0.0,119.0,19.0,0.0,0.16101694915254236,1.0,0.8389830508474576,1.0,0.9124423963133641,0.9194915254237288,0.9159601797280587,0.8389830508474576,0.4177215189873418,0,False,0.04517198399982779,False
0.837,237,46,99.0,0.0,119.0,19.0,0.0,0.16101694915254236,1.0,0.8389830508474576,1.0,0.9124423963133641,0.9194915254237288,0.9159601797280587,0.8389830508474576,0.4177215189873418,0,False,0.04517198399982779,False
0.838,237,46,99.0,0.0,119.0,19.0,0.0,0.16101694915254236,1.0,0.8389830508474576,1.0,0.9124423963133641,0.9194915254237288,0.9159601797280587,0.8389830508474576,0.4177215189873418,0,False,0.04517198399982779,False
0.839,237,46,99.0,0.0,119.0,19.0,0.0,0.16101694915254236,1.0,0.8389830508474576,1.0,0.9124423963133641,0.9194915254237288,0.9159601797280587,0.8389830508474576,0.4177215189873418,0,False,0.04517198399982779,False
0.839667,237,46,99.0,0.0,119.0,19.0,0.0,0.16101694915254236,1.0,0.8389830508474576,1.0,0.9124423963133641,0.9194915254237288,0.9159601797280587,0.8389830508474576,0.4177215189873418,0,False,0.04517198399982779,False
0.84,237,46,99.0,0.0,119.0,19.0,0.0,0.16101694915254236,1.0,0.8389830508474576,1.0,0.9124423963133641,0.9194915254237288,0.9159601797280587,0.8389830508474576,0.4177215189873418,0,False,0.04517198399982779,False
0.841,237,46,99.0,0.0,119.0,19.0,0.0,0.16101694915254236,1.0,0.8389830508474576,1.0,0.9124423963133641,0.9194915254237288,0.9159601797280587,0.8389830508474576,0.4177215189873418,0,False,0.04517198399982779,False
0.842,237,46,99.0,0.0,119.0,19.0,0.0,0.16101694915254236,1.0,0.8389830508474576,1.0,0.9124423963133641,0.9194915254237288,0.9159601797280587,0.8389830508474576,0.4177215189873418,0,False,0.04517198399982779,False
0.843,237,46,99.0,0.0,119.0,19.0,0.0,0.16101694915254236,1.0,0.8389830508474576,1.0,0.9124423963133641,0.9194915254237288,0.9159601797280587,0.8389830508474576,0.4177215189873418,0,False,0.04517198399982779,False
0.844,237,46,99.0,0.0,119.0,19.0,0.0,0.16101694915254236,1.0,0.8389830508474576,1.0,0.9124423963133641,0.9194915254237288,0.9159601797280587,0.8389830508474576,0.4177215189873418,0,False,0.04517198399982779,False
0.845,237,46,99.0,0.0,119.0,19.0,0.0,0.16101694915254236,1.0,0.8389830508474576,1.0,0.9124423963133641,0.9194915254237288,0.9159601797280587,0.8389830508474576,0.4177215189873418,0,False,0.04517198399982779,False
0.846,237,46,99.0,0.0,119.0,19.0,0.0,0.16101694915254236,1.0,0.8389830508474576,1.0,0.9124423963133641,0.9194915254237288,0.9159601797280587,0.8389830508474576,0.4177215189873418,0,False,0.04517198399982779,False
0.846048,237,46,99.0,0.0,119.0,19.0,0.0,0.16101694915254236,1.0,0.8389830508474576,1.0,0.9124423963133641,0.9194915254237288,0.9159601797280587,0.8389830508474576,0.4177215189873418,0,False,0.04517198399982779,False
0.847,237,46,98.0,0.0,119.0,20.0,0.0,0.1694915254237288,1.0,0.8305084745762712,1.0,0.9074074074074074,0.9152542372881356,0.9113223768657671,0.8305084745762712,0.41350210970464135,0,False,0.049912881839118,False
0.848,237,46,98.0,0.0,119.0,20.0,0.0,0.1694915254237288,1.0,0.8305084745762712,1.0,0.9074074074074074,0.9152542372881356,0.9113223768657671,0.8305084745762712,0.41350210970464135,0,False,0.049912881839118,False
0.848024,237,46,98.0,0.0,119.0,20.0,0.0,0.1694915254237288,1.0,0.8305084745762712,1.0,0.9074074074074074,0.9152542372881356,0.9113223768657671,0.8305084745762712,0.41350210970464135,0,False,0.049912881839118,False
0.849,237,46,98.0,0.0,119.0,20.0,0.0,0.1694915254237288,1.0,0.8305084745762712,1.0,0.9074074074074074,0.9152542372881356,0.9113223768657671,0.8305084745762712,0.41350210970464135,0,False,0.049912881839118,False
0.85,237,46,98.0,0.0,119.0,20.0,0.0,0.1694915254237288,1.0,0.8305084745762712,1.0,0.9074074074074074,0.9152542372881356,0.9113223768657671,0.8305084745762712,0.41350210970464135,0,False,0.049912881839118,False
0.851,237,46,97.0,0.0,119.0,21.0,0.0,0.17796610169491525,1.0,0.8220338983050848,1.0,0.9023255813953489,0.9110169491525424,0.906660850762337,0.8220338983050848,0.4092827004219409,0,False,0.04989034724814832,False
0.852,237,46,97.0,0.0,119.0,21.0,0.0,0.17796610169491525,1.0,0.8220338983050848,1.0,0.9023255813953489,0.9110169491525424,0.906660850762337,0.8220338983050848,0.4092827004219409,0,False,0.04989034724814832,False
0.853,237,46,97.0,0.0,119.0,21.0,0.0,0.17796610169491525,1.0,0.8220338983050848,1.0,0.9023255813953489,0.9110169491525424,0.906660850762337,0.8220338983050848,0.4092827004219409,0,False,0.04989034724814832,False
0.854,237,46,97.0,0.0,119.0,21.0,0.0,0.17796610169491525,1.0,0.8220338983050848,1.0,0.9023255813953489,0.9110169491525424,0.906660850762337,0.8220338983050848,0.4092827004219409,0,False,0.04989034724814832,False
0.855,237,46,97.0,0.0,119.0,21.0,0.0,0.17796610169491525,1.0,0.8220338983050848,1.0,0.9023255813953489,0.9110169491525424,0.906660850762337,0.8220338983050848,0.4092827004219409,0,False,0.04989034724814832,False
0.856,237,46,97.0,0.0,119.0,21.0,0.0,0.17796610169491525,1.0,0.8220338983050848,1.0,0.9023255813953489,0.9110169491525424,0.906660850762337,0.8220338983050848,0.4092827004219409,0,False,0.04989034724814832,False
0.857,237,46,97.0,0.0,119.0,21.0,0.0,0.17796610169491525,1.0,0.8220338983050848,1.0,0.9023255813953489,0.9110169491525424,0.906660850762337,0.8220338983050848,0.4092827004219409,0,False,0.04989034724814832,False
0.858,237,46,97.0,0.0,119.0,21.0,0.0,0.17796610169491525,1.0,0.8220338983050848,1.0,0.9023255813953489,0.9110169491525424,0.906660850762337,0.8220338983050848,0.4092827004219409,0,False,0.04989034724814832,False
0.859,237,46,97.0,0.0,119.0,21.0,0.0,0.17796610169491525,1.0,0.8220338983050848,1.0,0.9023255813953489,0.9110169491525424,0.906660850762337,0.8220338983050848,0.4092827004219409,0,False,0.04989034724814832,False
0.86,237,46,97.0,0.0,119.0,21.0,0.0,0.17796610169491525,1.0,0.8220338983050848,1.0,0.9023255813953489,0.9110169491525424,0.906660850762337,0.8220338983050848,0.4092827004219409,0,False,0.04989034724814832,False
0.861,237,46,97.0,0.0,119.0,21.0,0.0,0.17796610169491525,1.0,0.8220338983050848,1.0,0.9023255813953489,0.9110169491525424,0.906660850762337,0.8220338983050848,0.4092827004219409,0,False,0.04989034724814832,False
0.862,237,46,97.0,0.0,119.0,21.0,0.0,0.17796610169491525,1.0,0.8220338983050848,1.0,0.9023255813953489,0.9110169491525424,0.906660850762337,0.8220338983050848,0.4092827004219409,0,False,0.04989034724814832,False
0.863,237,46,97.0,0.0,119.0,21.0,0.0,0.17796610169491525,1.0,0.8220338983050848,1.0,0.9023255813953489,0.9110169491525424,0.906660850762337,0.8220338983050848,0.4092827004219409,0,False,0.04989034724814832,False
0.864,237,46,97.0,0.0,119.0,21.0,0.0,0.17796610169491525,1.0,0.8220338983050848,1.0,0.9023255813953489,0.9110169491525424,0.906660850762337,0.8220338983050848,0.4092827004219409,0,False,0.04989034724814832,False
0.865,237,46,97.0,0.0,119.0,21.0,0.0,0.17796610169491525,1.0,0.8220338983050848,1.0,0.9023255813953489,0.9110169491525424,0.906660850762337,0.8220338983050848,0.4092827004219409,0,False,0.04989034724814832,False
0.866,237,46,97.0,0.0,119.0,21.0,0.0,0.17796610169491525,1.0,0.8220338983050848,1.0,0.9023255813953489,0.9110169491525424,0.906660850762337,0.8220338983050848,0.4092827004219409,0,False,0.04989034724814832,False
0.867,237,46,97.0,0.0,119.0,21.0,0.0,0.17796610169491525,1.0,0.8220338983050848,1.0,0.9023255813953489,0.9110169491525424,0.906660850762337,0.8220338983050848,0.4092827004219409,0,False,0.04989034724814832,False
0.868,237,46,97.0,0.0,119.0,21.0,0.0,0.17796610169491525,1.0,0.8220338983050848,1.0,0.9023255813953489,0.9110169491525424,0.906660850762337,0.8220338983050848,0.4092827004219409,0,False,0.04989034724814832,False
0.869,237,46,97.0,0.0,119.0,21.0,0.0,0.17796610169491525,1.0,0.8220338983050848,1.0,0.9023255813953489,0.9110169491525424,0.906660850762337,0.8220338983050848,0.4092827004219409,0,False,0.04989034724814832,False
0.87,237,46,97.0,0.0,119.0,21.0,0.0,0.17796610169491525,1.0,0.8220338983050848,1.0,0.9023255813953489,0.9110169491525424,0.906660850762337,0.8220338983050848,0.4092827004219409,0,False,0.04989034724814832,False
0.871,237,46,97.0,0.0,119.0,21.0,0.0,0.17796610169491525,1.0,0.8220338983050848,1.0,0.9023255813953489,0.9110169491525424,0.906660850762337,0.8220338983050848,0.4092827004219409,0,False,0.04989034724814832,False
0.872,237,46,97.0,0.0,119.0,21.0,0.0,0.17796610169491525,1.0,0.8220338983050848,1.0,0.9023255813953489,0.9110169491525424,0.906660850762337,0.8220338983050848,0.4092827004219409,0,False,0.04989034724814832,False
0.873,237,46,97.0,0.0,119.0,21.0,0.0,0.17796610169491525,1.0,0.8220338983050848,1.0,0.9023255813953489,0.9110169491525424,0.906660850762337,0.8220338983050848,0.4092827004219409,0,False,0.04989034724814832,False
0.874,237,46,97.0,0.0,119.0,21.0,0.0,0.17796610169491525,1.0,0.8220338983050848,1.0,0.9023255813953489,0.9110169491525424,0.906660850762337,0.8220338983050848,0.4092827004219409,0,False,0.04989034724814832,False
0.875,237,46,97.0,0.0,119.0,21.0,0.0,0.17796610169491525,1.0,0.8220338983050848,1.0,0.9023255813953489,0.9110169491525424,0.906660850762337,0.8220338983050848,0.4092827004219409,0,False,0.04989034724814832,False
0.876,237,46,97.0,0.0,119.0,21.0,0.0,0.17796610169491525,1.0,0.8220338983050848,1.0,0.9023255813953489,0.9110169491525424,0.906660850762337,0.8220338983050848,0.4092827004219409,0,False,0.04989034724814832,False
0.877,237,46,96.0,0.0,119.0,22.0,0.0,0.1864406779661017,1.0,0.8135593220338984,1.0,0.897196261682243,0.9067796610169492,0.9019752336033946,0.8135593220338984,0.4050632911392405,0,False,0.05290254913848771,False
0.877884,237,46,96.0,0.0,119.0,22.0,0.0,0.1864406779661017,1.0,0.8135593220338984,1.0,0.897196261682243,0.9067796610169492,0.9019752336033946,0.8135593220338984,0.4050632911392405,0,False,0.05290254913848771,False
0.878,237,46,96.0,0.0,119.0,22.0,0.0,0.1864406779661017,1.0,0.8135593220338984,1.0,0.897196261682243,0.9067796610169492,0.9019752336033946,0.8135593220338984,0.4050632911392405,0,False,0.05290254913848771,False
0.879,237,46,96.0,0.0,119.0,22.0,0.0,0.1864406779661017,1.0,0.8135593220338984,1.0,0.897196261682243,0.9067796610169492,0.9019752336033946,0.8135593220338984,0.4050632911392405,0,False,0.05290254913848771,False
0.879768,237,46,96.0,0.0,119.0,22.0,0.0,0.1864406779661017,1.0,0.8135593220338984,1.0,0.897196261682243,0.9067796610169492,0.9019752336033946,0.8135593220338984,0.4050632911392405,0,False,0.05290254913848771,False
0.88,237,46,95.0,0.0,119.0,23.0,0.0,0.19491525423728814,1.0,0.8050847457627118,1.0,0.8920187793427229,0.902542372881356,0.8972651479706051,0.8050847457627119,0.4008438818565401,0,False,0.056681810925669505,False
0.880102,237,46,95.0,0.0,119.0,23.0,0.0,0.19491525423728814,1.0,0.8050847457627118,1.0,0.8920187793427229,0.902542372881356,0.8972651479706051,0.8050847457627119,0.4008438818565401,0,False,0.056681810925669505,False
0.880436,237,46,95.0,0.0,119.0,23.0,0.0,0.19491525423728814,1.0,0.8050847457627118,1.0,0.8920187793427229,0.902542372881356,0.8972651479706051,0.8050847457627119,0.4008438818565401,0,False,0.056681810925669505,False
0.8804535,237,46,94.0,0.0,119.0,24.0,0.0,0.2033898305084746,1.0,0.7966101694915254,1.0,0.8867924528301886,0.8983050847457628,0.8925302064868872,0.7966101694915255,0.39662447257383965,0,False,0.06305875526097443,False
0.880471,237,46,94.0,0.0,119.0,24.0,0.0,0.2033898305084746,1.0,0.7966101694915254,1.0,0.8867924528301886,0.8983050847457628,0.8925302064868872,0.7966101694915255,0.39662447257383965,0,False,0.06305875526097443,False
0.881,237,46,93.0,0.0,119.0,25.0,0.0,0.211864406779661,1.0,0.788135593220339,1.0,0.8815165876777251,0.8940677966101696,0.8877700114445964,0.7881355932203391,0.3924050632911392,0,False,0.06391183497339485,False
0.882,237,46,93.0,0.0,119.0,25.0,0.0,0.211864406779661,1.0,0.788135593220339,1.0,0.8815165876777251,0.8940677966101696,0.8877700114445964,0.7881355932203391,0.3924050632911392,0,False,0.06391183497339485,False
0.883,237,46,93.0,0.0,119.0,25.0,0.0,0.211864406779661,1.0,0.788135593220339,1.0,0.8815165876777251,0.8940677966101696,0.8877700114445964,0.7881355932203391,0.3924050632911392,0,False,0.06391183497339485,False
0.8838145,237,46,93.0,0.0,119.0,25.0,0.0,0.211864406779661,1.0,0.788135593220339,1.0,0.8815165876777251,0.8940677966101696,0.8877700114445964,0.7881355932203391,0.3924050632911392,0,False,0.06391183497339485,False
0.884,237,46,93.0,0.0,119.0,25.0,0.0,0.211864406779661,1.0,0.788135593220339,1.0,0.8815165876777251,0.8940677966101696,0.8877700114445964,0.7881355932203391,0.3924050632911392,0,False,0.06391183497339485,False
0.885,237,46,93.0,0.0,119.0,25.0,0.0,0.211864406779661,1.0,0.788135593220339,1.0,0.8815165876777251,0.8940677966101696,0.8877700114445964,0.7881355932203391,0.3924050632911392,0,False,0.06391183497339485,False
0.886,237,46,93.0,0.0,119.0,25.0,0.0,0.211864406779661,1.0,0.788135593220339,1.0,0.8815165876777251,0.8940677966101696,0.8877700114445964,0.7881355932203391,0.3924050632911392,0,False,0.06391183497339485,False
0.887,237,46,93.0,0.0,119.0,25.0,0.0,0.211864406779661,1.0,0.788135593220339,1.0,0.8815165876777251,0.8940677966101696,0.8877700114445964,0.7881355932203391,0.3924050632911392,0,False,0.06391183497339485,False
0.887158,237,46,93.0,0.0,119.0,25.0,0.0,0.211864406779661,1.0,0.788135593220339,1.0,0.8815165876777251,0.8940677966101696,0.8877700114445964,0.7881355932203391,0.3924050632911392,0,False,0.06391183497339485,False
0.888,237,46,92.0,0.0,119.0,26.0,0.0,0.22033898305084745,1.0,0.7796610169491526,1.0,0.8761904761904762,0.8898305084745763,0.8829841544156682,0.7796610169491527,0.3881856540084388,0,False,0.07343574562005277,False
0.889,237,46,92.0,0.0,119.0,26.0,0.0,0.22033898305084745,1.0,0.7796610169491526,1.0,0.8761904761904762,0.8898305084745763,0.8829841544156682,0.7796610169491527,0.3881856540084388,0,False,0.07343574562005277,False
0.89,237,46,92.0,0.0,119.0,26.0,0.0,0.22033898305084745,1.0,0.7796610169491526,1.0,0.8761904761904762,0.8898305084745763,0.8829841544156682,0.7796610169491527,0.3881856540084388,0,False,0.07343574562005277,False
0.891,237,46,92.0,0.0,119.0,26.0,0.0,0.22033898305084745,1.0,0.7796610169491526,1.0,0.8761904761904762,0.8898305084745763,0.8829841544156682,0.7796610169491527,0.3881856540084388,0,False,0.07343574562005277,False
0.892,237,46,92.0,0.0,119.0,26.0,0.0,0.22033898305084745,1.0,0.7796610169491526,1.0,0.8761904761904762,0.8898305084745763,0.8829841544156682,0.7796610169491527,0.3881856540084388,0,False,0.07343574562005277,False
0.893,237,46,92.0,0.0,119.0,26.0,0.0,0.22033898305084745,1.0,0.7796610169491526,1.0,0.8761904761904762,0.8898305084745763,0.8829841544156682,0.7796610169491527,0.3881856540084388,0,False,0.07343574562005277,False
0.894,237,46,92.0,0.0,119.0,26.0,0.0,0.22033898305084745,1.0,0.7796610169491526,1.0,0.8761904761904762,0.8898305084745763,0.8829841544156682,0.7796610169491527,0.3881856540084388,0,False,0.07343574562005277,False
0.894779,237,46,92.0,0.0,119.0,26.0,0.0,0.22033898305084745,1.0,0.7796610169491526,1.0,0.8761904761904762,0.8898305084745763,0.8829841544156682,0.7796610169491527,0.3881856540084388,0,False,0.07343574562005277,False
0.895,237,46,92.0,0.0,119.0,26.0,0.0,0.22033898305084745,1.0,0.7796610169491526,1.0,0.8761904761904762,0.8898305084745763,0.8829841544156682,0.7796610169491527,0.3881856540084388,0,False,0.07343574562005277,False
0.896,237,46,92.0,0.0,119.0,26.0,0.0,0.22033898305084745,1.0,0.7796610169491526,1.0,0.8761904761904762,0.8898305084745763,0.8829841544156682,0.7796610169491527,0.3881856540084388,0,False,0.07343574562005277,False
0.897,237,46,92.0,0.0,119.0,26.0,0.0,0.22033898305084745,1.0,0.7796610169491526,1.0,0.8761904761904762,0.8898305084745763,0.8829841544156682,0.7796610169491527,0.3881856540084388,0,False,0.07343574562005277,False
0.898,237,46,92.0,0.0,119.0,26.0,0.0,0.22033898305084745,1.0,0.7796610169491526,1.0,0.8761904761904762,0.8898305084745763,0.8829841544156682,0.7796610169491527,0.3881856540084388,0,False,0.07343574562005277,False
0.899,237,46,92.0,0.0,119.0,26.0,0.0,0.22033898305084745,1.0,0.7796610169491526,1.0,0.8761904761904762,0.8898305084745763,0.8829841544156682,0.7796610169491527,0.3881856540084388,0,False,0.07343574562005277,False
